name,author,familia,lifeform,habitus,plantUse,height,exposure,moisture,soil,hardiness,leafShape,leafDivision,leafArrangement,leafRetention,autumnColour,floweringPeriod,flowerColour,flowerShape,inflorescence,fruit,ordo,superordo,subclassis,classis,subdivisio,divisio,familia
Chaenactis_evermannii,Greene,Asteraceae,5,_NA,_NA,5 - 12 cm,_NA,_NA,_NA,_NA,25,1,2,_NA,_NA,,#ffffff,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaenactis_fremontii,A.Gray,Asteraceae,6,_NA,_NA,10 - 30 cm,_NA,_NA,_NA,_NA,25,1,2,_NA,_NA,,#ffffff,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaenactis_glabriuscula_var._heterocarpha,(Torr. & A.Gray ex A.Gray) H.M.Hall,Asteraceae,6,_NA,_NA,5 - 40 cm,_NA,_NA,_NA,_NA,25,1,2,_NA,_NA,,#f8da21,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaenactis_glabriuscula_var._lanosa,(DC.) H.M.Hall,Asteraceae,6,_NA,_NA,10 - 15 cm,_NA,_NA,_NA,_NA,25,1,2,_NA,_NA,,#f8da21,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaenactis_glabriuscula_var._megacephala,A.Gray,Asteraceae,6,_NA,_NA,15 - 40 cm,_NA,_NA,_NA,_NA,25,1,2,_NA,_NA,,#f8da21,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaenactis_glabriuscula_var._orcuttiana,(Greene) H.M.Hall,Asteraceae,6,_NA,_NA,10 - 30 cm,_NA,_NA,_NA,_NA,25,1,2,_NA,_NA,,#f8da21,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaenactis_glabriuscula,DC.,Asteraceae,6,_NA,_NA,10 - 60 cm,_NA,_NA,_NA,7,25,1,2,_NA,_NA,,#f8da21,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaenactis_macrantha,D.C.Eaton,Asteraceae,6,_NA,_NA,5 - 25 cm,_NA,_NA,_NA,_NA,25,1,2,_NA,_NA,,#ffffff,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaenactis_nevadensis,(Kellogg) A.Gray,Asteraceae,5,_NA,_NA,2 - 10 cm,_NA,_NA,_NA,_NA,25,1,2,_NA,_NA,,#ffffff,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaenactis_nevii,A.Gray,Asteraceae,6,_NA,_NA,10 - 30 cm,_NA,_NA,_NA,_NA,25,1,2,_NA,_NA,,#f8da21,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaenactis_parishii,A.Gray,Asteraceae,2,_NA,_NA,20 - 40 cm,_NA,_NA,_NA,_NA,25,1,2,_NA,_NA,,#ffffff,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaenactis_santolinoides,Greene,Asteraceae,5,_NA,_NA,10 - 25 cm,_NA,_NA,_NA,_NA,25,1,2,_NA,_NA,,#ffffff,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaenactis_stevioides,Hook. & Arn.,Asteraceae,6,_NA,_NA,5 - 30 cm,_NA,_NA,_NA,_NA,25,1,2,_NA,_NA,,#ffffff,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaenactis_suffrutescens,A.Gray,Asteraceae,2,_NA,_NA,25 - 45 cm,_NA,_NA,_NA,_NA,25,1,2,_NA,_NA,,#ffffff,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaenactis_thompsonii,Cronquist,Asteraceae,5,_NA,_NA,10 - 30 cm,_NA,_NA,_NA,_NA,25,1,2,_NA,_NA,,#ffffff,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaenactis_xantiana,A.Gray,Asteraceae,6,_NA,_NA,10 - 40 cm,_NA,_NA,_NA,_NA,25,1,2,_NA,_NA,,#ffffff,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaenomeles_cathayensis,(Hemsl.) C.K.Schneid.,Rosaceae,3,_NA,2,2.5 - 3 m,12,2,2,8,9,1,2,1,_NA,,#e981ab,10,2,22,rosales,rosanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Rosaceae
Chaenomeles_japonica,(Thunb.) Lindl. ex Spach,Rosaceae,3,_NA,12,80 cm - 1 m,12,2,2,5,4,1,2,1,_NA,,#961d22,10,2,22,rosales,rosanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Rosaceae
Chaenomeles_sinensis,(Thouin) Koehne,Rosaceae,3,_NA,12,4 - 6 m,1,2,2,6,2,1,2,1,_NA,,#e981ab,10,1,22,rosales,rosanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Rosaceae
Chaenomeles_speciosa,(Sweet) Nakai,Rosaceae,3,_NA,2,1.5 - 2.5 m,12,2,2,5,2,1,2,1,"#ffce2d, #ffce2d",,#e7422b,10,2,22,rosales,rosanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Rosaceae
Chaenorhinum_calycinum,(Banks & Sol.) P.H.Davis,Scrophulariaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,2,_NA,_NA,1,1,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""6",6,8,5,scrophulariales,lamianae,lamiidae,rosopsida,magnoliophytina,magnoliophyta,Scrophulariaceae
Chaenorhinum_glareosum,(Boiss.) Willk.,Scrophulariaceae,5,5_6,2,15 - 20 cm,1,1,2,8,3,1,1,_NA,_NA,,#cfb0e0,6,8,5,scrophulariales,lamianae,lamiidae,rosopsida,magnoliophytina,magnoliophyta,Scrophulariaceae
Chaenorhinum_minus,(L.) Lange,Scrophulariaceae,6,_NA,_NA,10 - 25 cm,1,1,2,_NA,9,1,1,1,_NA,,#cfb0e0,6,8,5,scrophulariales,lamianae,lamiidae,rosopsida,magnoliophytina,magnoliophyta,Scrophulariaceae
Chaenorhinum_origanifolium_subsp._crassifolium,(Cav.) M.La\u00ednz,Scrophulariaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,2,7,_NA,1,1,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""6",6,8,5,scrophulariales,lamianae,lamiidae,rosopsida,magnoliophytina,magnoliophyta,Scrophulariaceae
Chaenorhinum_origanifolium,(L.) Fourr.,Scrophulariaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,2,7,_NA,1,1,_NA,_NA,,#b685ca,6,8,5,scrophulariales,lamianae,lamiidae,rosopsida,magnoliophytina,magnoliophyta,Scrophulariaceae
Chaenorhinum_villosum,(L.) Lange,Scrophulariaceae,5,_NA,_NA,N\/A - N\/A cm,1,1,2,7,_NA,1,1,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""6",6,8,5,scrophulariales,lamianae,lamiidae,rosopsida,magnoliophytina,magnoliophyta,Scrophulariaceae
Chaerophyllum_aromaticum,L.,Apiaceae,5,_NA,_NA,1 - 1.2 m,12,3,3,6,_NA,_NA,2,_NA,_NA,,#ffffff,16,14,15,araliales,aralianae,cornidae,rosopsida,magnoliophytina,magnoliophyta,Apiaceae
Chaerophyllum_aureum,L.,Apiaceae,5,5_3,2,1 - 1.2 m,12,3,3,6,9,7,2,1,_NA,,#ffffff,16,14,15,araliales,aralianae,cornidae,rosopsida,magnoliophytina,magnoliophyta,Apiaceae
Chaerophyllum_bulbosum,L.,Apiaceae,6,_NA,1,1 - 2 m,12,3,3,6,3,7,2,_NA,_NA,,#ffffff,16,14,15,araliales,aralianae,cornidae,rosopsida,magnoliophytina,magnoliophyta,Apiaceae
Chaerophyllum_dasycarpum,Nutt. ex Torr. & A.Gray,Apiaceae,6,_NA,_NA,N\/A - N\/A cm,12,3,3,8,_NA,_NA,2,_NA,_NA,,#ffffff,16,14,15,araliales,aralianae,cornidae,rosopsida,magnoliophytina,magnoliophyta,Apiaceae
Chaerophyllum_elegans,Gaudin,Apiaceae,5,_NA,_NA,N\/A - N\/A cm,12,3,3,6,_NA,_NA,2,_NA,_NA,,#ffffff,16,14,15,araliales,aralianae,cornidae,rosopsida,magnoliophytina,magnoliophyta,Apiaceae
Chaerophyllum_hirsutum,L.,Apiaceae,5,5_1,2,50 - 60 cm,12,3,3,8,3,7,2,1,_NA,,#ffffff,16,14,15,araliales,aralianae,cornidae,rosopsida,magnoliophytina,magnoliophyta,Apiaceae
Chaerophyllum_procumbens_var._shortii,Torr. & A.Gray,Apiaceae,6,_NA,_NA,N\/A - N\/A cm,12,3,3,8,_NA,_NA,2,_NA,_NA,,#ffffff,16,14,15,araliales,aralianae,cornidae,rosopsida,magnoliophytina,magnoliophyta,Apiaceae
Chaerophyllum_procumbens,(L.) Crantz,Apiaceae,6,_NA,_NA,N\/A - N\/A cm,12,3,3,8,_NA,_NA,2,_NA,_NA,,#ffffff,16,14,15,araliales,aralianae,cornidae,rosopsida,magnoliophytina,magnoliophyta,Apiaceae
Chaerophyllum_tainturieri,Hook. & Arn.,Apiaceae,6,_NA,_NA,30 - 50 cm,12,3,3,8,7,7,2,_NA,_NA,,#ffffff,16,14,15,araliales,aralianae,cornidae,rosopsida,magnoliophytina,magnoliophyta,Apiaceae
Chaerophyllum_temulum,L.,Apiaceae,6,_NA,_NA,1.2 - 1.4 m,12,3,3,6,9,6,2,_NA,_NA,,#ffffff,16,14,15,araliales,aralianae,cornidae,rosopsida,magnoliophytina,magnoliophyta,Apiaceae
Chaetadelpha_wheeleri,A.Gray ex S.Watson,Asteraceae,5,_NA,_NA,15 - 40 cm,_NA,_NA,_NA,_NA,7,1,_NA,_NA,_NA,,#cfb0e0,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaetopappa_asteroides_var._grandis,Shinners,Asteraceae,6,_NA,_NA,5 - 30 cm,_NA,_NA,_NA,_NA,10,1,2,_NA,_NA,,#ffffff,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaetopappa_asteroides,(Nutt.) Nutt. ex DC.,Asteraceae,6,_NA,_NA,5 - 30 cm,_NA,_NA,_NA,_NA,10,1,2,_NA,_NA,,#ffffff,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaetopappa_bellidifolia,(A.Gray & Engelm. ex A.Gray & Engelm.) Shinners,Asteraceae,6,_NA,_NA,10 - 40 cm,_NA,_NA,_NA,_NA,10,1,2,_NA,_NA,,#7b4c9a,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaetopappa_bellioides,(A.Gray) Shinners,Asteraceae,6,_NA,_NA,1 - 3 cm,_NA,_NA,_NA,_NA,10,1,2,_NA,_NA,,#ffffff,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaetopappa_effusa,(A.Gray) Shinners,Asteraceae,5,_NA,_NA,20 - 80 cm,_NA,_NA,_NA,_NA,9,1,2,_NA,_NA,,#ffffff,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaetopappa_ericoides,(Torr.) G.L.Nesom,Asteraceae,5,_NA,_NA,5 - 15 cm,_NA,_NA,_NA,_NA,9,1,2,_NA,_NA,,#ffffff,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaetopappa_hersheyi,S.F.Blake,Asteraceae,5,_NA,_NA,1 - 5 cm,_NA,_NA,_NA,_NA,10,1,2,_NA,_NA,,#ffffff,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaetopappa_imberbis,(A.Gray) G.L.Nesom,Asteraceae,6,_NA,_NA,5 - 15 cm,_NA,_NA,_NA,_NA,10,1,2,_NA,_NA,,#ffffff,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaetopappa_parryi,A.Gray,Asteraceae,5,_NA,_NA,10 - 35 cm,_NA,_NA,_NA,_NA,14,1,2,_NA,_NA,,#ffffff,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chaiturus_marrubiastrum,Spenn.,Lamiaceae,6,_NA,_NA,30 - 60 cm,_NA,_NA,_NA,_NA,3,1,1,_NA,_NA,,#cfb0e0,22,_NA,19,,lamianae,lamiidae,rosopsida,magnoliophytina,magnoliophyta,Lamiaceae
Chamaebatia_australis,(Brandegee) Abrams,Rosaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,7,2,3,_NA,,#ffffff,3,5,13,rosales,rosanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Rosaceae
Chamaechaenactis_scaposa,(Eastw.) Rydb.,Asteraceae,5,_NA,_NA,2 - 10 cm,_NA,_NA,_NA,_NA,16,1,2,_NA,_NA,,#ffffff,5,1,15,asterales,asteranae,asteridae,rosopsida,magnoliophytina,magnoliophyta,Asteraceae
Chamaecostus_cuspidatus,(Nees & Mart.) C.D.Specht & D.W.Stev.,Costaceae,5,_NA,2,30 - 40 cm,23,3,2,10,9,1,2,_NA,_NA,,#ff7117,6,16,_NA,zingiberales,zingiberanae,commelinidae,liliopsida,magnoliophytina,magnoliophyta,Costaceae
Chamaecrista_absus_var._meonandra,(H.S.Irwin & Barneby) H.S.Irwin,Fabaceae,6,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,2,4,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_absus,(L.) H.S.Irwin & Barneby,Fabaceae,6,_NA,_NA,10 - 60 cm,_NA,_NA,_NA,_NA,2,4,2,_NA,_NA,,#ffce2d,3,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_calycioides,(Collad.) Greene,Fabaceae,5,_NA,_NA,30 - 90 cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,,#ffd534,3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_chamaecristoides_var._cruziana,(Britton & Rose) H.S.Irwin & Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_chamaecristoides,(Collad.) Greene,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_cotinifolia,(G.Don) H.S.Irwin & Barneby,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_deeringiana,Pennell,Fabaceae,5,_NA,_NA,30 - 90 cm,1,_NA,_NA,_NA,7,4,2,_NA,_NA,,#f8da21,3,1,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_desvauxii_var._latistipula,(Benth.) G.P.Lewis,Fabaceae,2,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_desvauxii,(Collad.) Killip,Fabaceae,2,_NA,_NA,1 - 1.5 m,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,,#f8da21,3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_diphylla,(L.) Greene,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_fasciculata,(Michx.) Greene,Fabaceae,6,_NA,_NA,30 - 60 cm,1,23,23,_NA,7,4,2,1,_NA,,#f8da21,3,8,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_flexuosa_var._texana,(Buckley) H.S.Irwin & Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,,#ffd534,3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_flexuosa,(L.) Greene,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_glandulosa_var._mirabilis,(Pollard) H.S.Irwin & Barneby,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_glandulosa_var._swartzii,(Wikstr.) H.S.Irwin & Barneby,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,,#f8da21,3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_glandulosa,(L.) Greene,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,,#f8da21,3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_greggii,(A.Gray) A.Heller,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,,#ffd534,3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_lineata_var._brachyloba,(Griseb.) H.S.Irwin & Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,,#f8da21,3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_lineata_var._keyensis,(Pennell) H.S.Irwin & Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,,#f8da21,3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_lineata,(Sw.) Greene,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,,#f8da21,3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_mimosoides,(L.) Greene,Fabaceae,5,_NA,_NA,30 - 60 cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,,#f8da21,3,1,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_nictitans_var._aspera,(Elliott) Torr. & A.Gray,Fabaceae,6,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_nictitans_var._diffusa,(DC.) H.S.Irwin & Barneby,Fabaceae,6,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_nictitans_var._glabrata,(Vogel) H.S.Irwin & Barneby,Fabaceae,6,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_nictitans_var._jaliscensis,(Greenm.) H.S.Irwin & Barneby,Fabaceae,6,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_nictitans_subsp._patellaria,(Collad.) H.S.Irwin & Barneby,Fabaceae,6,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_nictitans,(L.) Moench,Fabaceae,6,_NA,_NA,10 - 50 cm,1,_NA,2,_NA,7,4,2,_NA,_NA,,#f8da21,10,1,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_nomame,(Sieber) H.Ohashi,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_pilosa,(L.) Greene,Fabaceae,6,_NA,_NA,10 - 65 cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,,#f8da21,3,1,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_portoricensis,(Urb.) O.F.Cook & G.N.Collins,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_ramosa,(Vogel) H.S.Irwin & Barneby,Fabaceae,5,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,,#f3dc19,3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_rotundifolia,(Pers.) Greene,Fabaceae,6,_NA,_NA,60 cm - 1 m,_NA,_NA,_NA,_NA,4,4,2,_NA,_NA,,#f8da21,3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_serpens_var._wrightii,(A.Gray) H.S.Irwin & Barneby,Fabaceae,6,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecrista_serpens,(L.) Greene,Fabaceae,6,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,7,4,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecyparis_lawsoniana,(A.Murray) Parl.,Cupressaceae,1,_NA,12,15 - 40 m,1,3,2,5,18,_NA,1,3,_NA,,#ffd534,_NA,_NA,24,cupressales,,pinidae,pinopsida,pinophytina,pinophyta,Cupressaceae
Chamaecyparis_obtusa,(Siebold & Zucc.) Endl.,Cupressaceae,1,_NA,2,15 - 20 m,1,3,2,4,_NA,_NA,1,3,_NA,,""",""flowerShape"":""_NA",_NA,_NA,24,cupressales,,pinidae,pinopsida,pinophytina,pinophyta,Cupressaceae
Chamaecyparis_pisifera,(Siebold & Zucc.) Endl.,Cupressaceae,1,_NA,12,15 - 20 cm,1,3,2,4,_NA,_NA,1,3,_NA,,#47291f,_NA,_NA,24,cupressales,,pinidae,pinopsida,pinophytina,pinophyta,Cupressaceae
Chamaecyparis_thyoides,"(L.) Britton, Sterns & Poggenb.",Cupressaceae,1,_NA,2,6 - 15 m,1,3,2,8,_NA,_NA,1,3,_NA,,#add664,_NA,_NA,24,cupressales,,pinidae,pinopsida,pinophytina,pinophyta,Cupressaceae
Chamaecytisus_mollis,(Cav.) Greuter & Burdet,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,1,12,12,_NA,_NA,2,2,_NA,_NA,""",""flowerColour"":""",""",""flowerShape"":""23",23,2,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecytisus_prolifer_subsp._palmensis,(Christ) Kunkel,Fabaceae,3,_NA,_NA,5 - 8 m,1,12,12,_NA,9,1,2,_NA,_NA,,#ffffff,23,2,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaecytisus_ruthenicus,Le.Loup.Gris,Fabaceae,3,_NA,_NA,N\/A - N\/A cm,1,12,12,_NA,_NA,2,2,1,_NA,,#f3dc19,23,2,6,fabales,fabanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Fabaceae
Chamaedaphne_calyculata,(L.) Moench,Ericaceae,3,_NA,2,60 - 75 cm,12,3,_NA,7,2,1,2,3,_NA,,#ffffff,18,8,3,ericales,ericanae,dilleniidae,rosopsida,magnoliophytina,magnoliophyta,Ericaceae
Chamaedorea_arenbergiana,H.Wendl.,Arecaceae,1,1_12,_NA,2 - 4 m,23,3,2,9,9,4,2,3,_NA,,#c3d238,1,_NA,9,arecales,arecanae,arecidae,liliopsida,magnoliophytina,magnoliophyta,Arecaceae
Chamaedorea_cataractarum,Mart.,Arecaceae,1,1_12,2,1.5 - 2 m,23,3,2,10,7,4,2,3,_NA,,#f8da21,1,5,9,arecales,arecanae,arecidae,liliopsida,magnoliophytina,magnoliophyta,Arecaceae
Chamaedorea_costaricana,Oerst.,Arecaceae,1,1_12,_NA,3 - 6 m,23,3,2,_NA,7,4,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""1",1,_NA,9,arecales,arecanae,arecidae,liliopsida,magnoliophytina,magnoliophyta,Arecaceae
Chamaedorea_elatior,Mart.,Arecaceae,1,1_12,_NA,2 - 6 m,23,3,2,9,9,4,2,3,_NA,""",""flowerColour"":""",""",""flowerShape"":""1",1,_NA,9,arecales,arecanae,arecidae,liliopsida,magnoliophytina,magnoliophyta,Arecaceae
